23.62123,46.76828,350
23.62075,46.76828,349
23.62051,46.76828,348
23.62037,46.76831,348
23.62027,46.76832,348
23.62021,46.76834,348
23.62002,46.76841,348
23.61987,46.76846,348
23.61948,46.7686,348
23.61941,46.76862,348
23.61932,46.76867,349
23.61923,46.76872,349
23.61917,46.76877,349
23.61913,46.7688,349
23.6191,46.76883,349
23.61908,46.76886,349
23.61908,46.76886,349
23.61907,46.76888,349
23.61905,46.7689,349
23.61905,46.76891,349
23.61903,46.76892,349
23.61901,46.76894,349
23.61898,46.76895,349
23.61894,46.76896,350
23.61891,46.76897,350
23.61887,46.76898,350
23.61883,46.76898,350
23.61879,46.76898,350
23.61875,46.76897,350
23.61873,46.76896,350
23.61869,46.76895,350
23.61865,46.76893,350
23.61863,46.76892,350
23.61862,46.76891,350
23.61859,46.76888,350
23.61857,46.76886,350
23.61855,46.76883,350
23.61854,46.7688,350
23.61854,46.76878,350
23.61854,46.76877,350
23.61854,46.76875,350
23.61855,46.76873,351
23.61855,46.76872,351
23.61856,46.7687,351
23.61858,46.76869,351
23.61859,46.76867,351
23.6186,46.76867,351
23.61862,46.76865,351
23.61863,46.76864,351
23.61865,46.76862,351
23.61867,46.7686,351
23.6187,46.76856,351
23.61874,46.76851,351
23.61879,46.76843,351
23.61883,46.76838,351
23.61883,46.76837,351
23.61902,46.76794,352
23.61916,46.76761,352
23.61918,46.76758,352
23.61926,46.76743,352
23.61937,46.76713,353
23.61937,46.76713,353
23.61934,46.76712,353
23.61845,46.76698,355
23.61812,46.76692,355
23.61812,46.76692,355
23.61784,46.76688,355
23.61778,46.76687,355
23.61773,46.76687,355
23.61702,46.76674,355
23.61697,46.76671,355
23.61356,46.76614,359
23.61348,46.76613,359
23.61339,46.76612,359
23.61085,46.76569,360
23.61081,46.76567,360
23.61076,46.76565,360
23.61036,46.76554,360
23.60955,46.76534,360
23.60949,46.76532,360
23.60945,46.76531,360
23.60858,46.76506,360
23.60798,46.76489,361
23.60793,46.76488,361
23.60788,46.76486,361
23.60732,46.76466,362
23.60715,46.76459,362
23.60692,46.76448,362
23.60685,46.76445,362
23.60685,46.76445,362
23.60679,46.76441,362
23.60673,46.76435,362
23.6066,46.76396,362
23.6066,46.76396,362
23.60653,46.76376,363
23.60633,46.76309,366
23.60631,46.76304,366
23.6063,46.763,366
23.6061,46.76224,366
23.60609,46.7622,366
23.60606,46.76209,366
23.60602,46.76198,366
23.60594,46.7619,366
23.60594,46.7619,366
23.60587,46.76178,366
23.60589,46.76169,366
23.60601,46.76143,367
23.60604,46.76134,367
23.6062,46.76109,368
23.60623,46.76105,368
23.60641,46.76073,369
23.60644,46.76068,369
23.60692,46.75987,374
23.60702,46.75971,375
23.60704,46.75966,375
23.60717,46.75943,377
23.60726,46.75929,378
23.6073,46.7592,378
23.60741,46.75899,379
23.60749,46.75884,380
23.60755,46.75873,381
23.60767,46.75848,382
23.60771,46.75841,383
23.60785,46.75807,385
23.60796,46.75783,387
23.60796,46.75783,387
23.60698,46.7568,397
23.60696,46.75678,397
23.60692,46.75668,398
23.60658,46.75632,401
23.60657,46.75629,402
23.60656,46.75625,402
23.6066,46.75601,404
23.6066,46.75601,404
23.60663,46.75589,405
23.60673,46.75522,414
23.60678,46.75493,417
23.60681,46.75475,420
23.60684,46.75462,421
23.60686,46.75451,422
23.60687,46.75444,423
23.60686,46.75434,424
23.60684,46.75411,426
23.60682,46.754,427
23.60681,46.75393,428
23.6068,46.75383,429
23.60679,46.75372,429
23.60677,46.75349,431
23.60674,46.75321,433
23.6067,46.75302,435
23.60669,46.75293,435
23.60668,46.75265,435
23.60667,46.75241,435
23.60667,46.75236,435
23.60667,46.75231,435
23.60669,46.75218,435
23.60671,46.75208,435
23.60675,46.75199,435
23.60682,46.75176,436
23.60692,46.75145,438
23.60703,46.75108,438
23.60713,46.75085,438
23.60719,46.75072,438
23.60719,46.75072,438
23.60722,46.75067,438
23.60731,46.75051,438
23.60729,46.75045,437
23.60727,46.7504,437
23.60728,46.75036,437
23.60729,46.75035,437
23.60729,46.75035,437
23.60664,46.75021,437
23.60663,46.75021,437
23.60639,46.75016,437
23.60524,46.74991,438
23.60504,46.74986,438
23.60392,46.74961,443
23.60362,46.74955,444
23.60302,46.74939,446
23.60263,46.74929,447
23.60231,46.74921,448
23.60188,46.74911,448
23.6015,46.74902,449
23.60105,46.74892,450
23.60041,46.74876,453
23.59908,46.74847,457
23.59864,46.74836,458
23.59849,46.74832,458
23.59785,46.74816,458
23.59781,46.74815,458
23.59772,46.74813,458
23.59759,46.7481,458
23.59694,46.74796,461
23.59621,46.7478,464
23.59601,46.74776,464
23.59532,46.74757,465
23.59498,46.74748,466
23.59464,46.7474,467
23.59406,46.74727,470
23.59352,46.74715,472
23.59287,46.74701,474
23.59287,46.74701,474
23.59275,46.74645,477
23.59266,46.74602,478
23.59266,46.74602,478
23.59231,46.74602,479
23.59231,46.74602,479
23.59266,46.74602,479
23.59266,46.74602,479
23.59251,46.74524,482
23.59232,46.74427,487
23.59216,46.74347,489
23.59194,46.7424,491
23.59194,46.7424,491
23.59183,46.74241,491
23.59055,46.74256,494
23.58983,46.74265,495
23.5892,46.74269,495
23.58882,46.74269,495
23.5885,46.74269,496
23.58769,46.74272,499
23.58703,46.74273,500
23.58681,46.74275,500
23.58661,46.74274,500
23.58645,46.74274,500
23.58596,46.74267,499
23.58577,46.74266,498
23.5857,46.74266,498
23.5857,46.74266,498
23.58564,46.7428,497
23.58559,46.74293,496
23.58541,46.74331,494
23.58531,46.7435,493
23.58521,46.74369,493
23.58502,46.744,492
23.58493,46.74413,491
23.58488,46.74419,491
23.58437,46.74508,487
23.58375,46.74573,484
23.58375,46.74574,484
23.58325,46.74635,481
23.58289,46.74693,477
23.58282,46.74705,477
23.58257,46.74737,476
23.58257,46.74737,476
23.58232,46.74747,476
23.5819,46.74764,476
23.58169,46.74779,476

   
