23.58281,46.77089,343
23.58258,46.77103,343
23.58249,46.77107,343
23.58144,46.77062,344
23.58065,46.77074,344
23.57484,46.76835,343
23.57369,46.76788,345
23.57008,46.76626,340
23.56903,46.76743,340
23.56736,46.76704,342
23.56699,46.76692,342
23.56671,46.76681,342
23.56633,46.76656,342
23.56452,46.76476,346
23.56397,46.76427,347
23.56319,46.7636,349
23.56247,46.76319,348
23.56186,46.763,347
23.56134,46.7629,347
23.55759,46.7626,348
23.55709,46.76249,349
23.55667,46.76231,352
23.55629,46.76204,355
23.55616,46.76173,356
23.5562,46.7615,357
23.55666,46.76099,360
23.55682,46.7607,362
23.55682,46.76039,363
23.55674,46.76021,363
23.55678,46.75999,362
23.55702,46.7598,361
23.55738,46.75974,361
23.55758,46.75976,361
23.55781,46.75986,361
23.55792,46.76,361
23.55792,46.76,361
23.55797,46.76022,361
23.55785,46.76043,360
23.55666,46.76099,358
23.5562,46.7615,355
23.55616,46.76173,353
23.55622,46.76194,352
23.5565,46.76222,349
23.55709,46.76249,348
23.55759,46.7626,348
23.56134,46.7629,346
23.56186,46.763,346
23.56247,46.76319,347
23.56319,46.7636,348
23.56397,46.76427,346
23.56452,46.76476,346
23.56642,46.76663,341
23.56671,46.76681,342
23.56699,46.76692,342
23.56736,46.76704,342
23.56903,46.76743,340
23.56965,46.7677,339
23.57002,46.76796,338
23.57127,46.76913,339
23.57162,46.76939,338
23.57207,46.76959,338
23.5724,46.76968,338
23.57583,46.77032,341
23.57798,46.77083,338
23.57778,46.77127,338
23.57811,46.77134,338
23.57811,46.77134,338
23.58105,46.77201,337
23.58156,46.77221,337
23.58215,46.77258,337
23.58281,46.77286,348
23.58483,46.77336,340
23.58578,46.77377,341
23.58591,46.77389,340
23.58708,46.77463,336
23.58769,46.77493,337
23.58841,46.77516,335
23.58921,46.77569,333
23.59025,46.77632,332
23.59106,46.77694,334
23.59138,46.77792,334
23.5916,46.77954,333
23.59161,46.77961,333
23.59433,46.77982,332
23.59607,46.78006,334
23.59566,46.78058,334
23.59533,46.78179,331
23.59669,46.78208,330
23.59714,46.78379,329
23.59684,46.78481,329
23.5976,46.78567,330
23.59805,46.78569,331
23.59803,46.78541,331

   
