23.6049,46.77073,340
23.60383,46.77223,337
23.6064,46.77308,335
23.60829,46.77376,335
23.61031,46.77532,335
23.61207,46.77638,336
23.61297,46.77649,336
23.6155,46.7769,336
23.62009,46.77776,328
23.62232,46.77303,329
23.62679,46.77082,342
23.62983,46.76879,342
23.62975,46.76829,344
23.6294,46.76803,345
23.62876,46.76782,348
23.62588,46.76785,349
23.62417,46.76803,350
23.62292,46.76832,350
23.62116,46.76829,351
23.61915,46.76873,351
23.61666,46.76903,352
23.61301,46.76941,356
23.61155,46.76944,351
23.61155,46.77109,350
23.60898,46.77159,341
23.60765,46.77182,336
23.6049,46.77073,339

   
