23.55785,46.7553,380
23.56361,46.75557,379
23.56382,46.75555,378
23.56383,46.75565,378
23.56401,46.75581,378
23.56421,46.75582,377
23.56455,46.75566,376
23.56607,46.75558,375
23.56659,46.7555,375
23.56676,46.7556,376
23.56686,46.75563,377
23.56693,46.75551,377
23.56836,46.75581,385
23.56877,46.75489,394
23.56896,46.75459,397
23.56896,46.75459,397
23.56953,46.75416,405
23.57011,46.75393,410
23.57089,46.7535,416
23.57155,46.75334,424
23.57193,46.75334,429
23.57314,46.75348,439
23.57369,46.75375,443
23.57323,46.75419,444
23.57307,46.75442,444
23.57285,46.75506,439
23.57283,46.7553,438
23.57289,46.75544,438
23.57299,46.75562,438
23.57316,46.75577,439
23.57372,46.75615,438
23.57598,46.75742,436
23.5765,46.75754,436
23.57607,46.7584,427

   
