23.58362,46.77202,338
23.58288,46.77222,337
23.58278,46.77219,337
23.58253,46.77209,337
23.58245,46.77205,337
23.58234,46.77199,337
23.58215,46.7719,337
23.582,46.77183,337
23.58186,46.77176,337
23.58178,46.77172,337
23.58167,46.77168,337
23.58144,46.7716,337
23.58126,46.77154,336
23.58106,46.77148,336
23.58063,46.77137,335
23.57975,46.77117,336
23.57809,46.7708,339
23.57801,46.77078,338
23.57801,46.77078,338
23.57792,46.77103,338
23.5778,46.77126,340
23.57779,46.77129,341
23.57774,46.77138,342
23.57766,46.77153,344
23.57762,46.77162,345
23.57762,46.77162,345
23.57757,46.77172,346
23.57749,46.77185,348
23.57748,46.77186,348
23.57746,46.77188,348
23.57744,46.77189,348
23.57741,46.7719,348
23.57738,46.77191,348
23.57734,46.77192,348
23.57729,46.77194,348
23.57704,46.77201,348
23.57701,46.77202,348
23.57701,46.77202,348
23.57662,46.77216,347
23.57637,46.77223,347
23.57612,46.77231,347
23.57559,46.77245,349
23.57473,46.77267,350
23.57453,46.77271,350
23.57439,46.77273,350
23.5743,46.77275,350
23.5742,46.77276,350
23.57406,46.77277,350
23.57389,46.77278,350
23.57372,46.77279,349
23.57358,46.77279,349
23.57239,46.77285,346
23.57071,46.77288,346
23.56929,46.77297,346
23.56807,46.77307,345
23.56612,46.77322,347
23.56546,46.77325,347
23.56501,46.77324,347
23.56475,46.77323,347
23.56449,46.77321,347
23.56239,46.77302,351
23.56154,46.77296,352
23.56154,46.77296,352
23.56149,46.77295,352
23.56011,46.7727,352
23.56009,46.7727,352
23.55844,46.77242,351
23.55803,46.77235,351
23.55612,46.77201,352
23.55611,46.77201,352
23.55288,46.77129,353
23.55276,46.77125,353
23.55261,46.77119,353
23.55162,46.77074,353
23.55162,46.77074,353
23.55076,46.77034,352
23.55012,46.77001,350
23.54893,46.76929,351
23.54875,46.76919,351
23.54869,46.76914,351
23.54864,46.76911,351
23.5486,46.76907,351
23.54857,46.76901,350
23.54857,46.76894,350
23.54858,46.76886,350
23.54862,46.76878,350
23.54869,46.76866,350
23.54873,46.7686,350
23.54875,46.76855,349
23.54876,46.7685,349
23.54877,46.76846,349
23.54877,46.76843,349
23.54877,46.76839,349
23.54878,46.76829,349
23.5488,46.76821,349
23.54884,46.76813,349
23.54889,46.76803,349
23.54965,46.76686,349
23.54973,46.76677,349
23.54998,46.76652,348
23.55045,46.76607,348
23.55052,46.76601,348
23.55051,46.76597,348
23.55059,46.76581,348
23.55059,46.76579,348
23.5506,46.76575,348
23.55061,46.76571,348
23.55061,46.76571,348
23.55059,46.7657,348
23.55058,46.76569,348
23.55058,46.76568,348
23.55058,46.76566,348
23.55058,46.76566,348
23.55023,46.76561,348
23.55013,46.76558,348
23.54986,46.76555,348
23.54956,46.7655,348
23.54938,46.76547,349
23.54928,46.76544,349
23.54918,46.76542,349
23.54898,46.76535,349
23.5488,46.76528,350
23.54868,46.76521,350
23.54856,46.76514,350
23.54841,46.76505,350
23.54818,46.76488,351
23.5479,46.76462,351
23.54753,46.76424,349
23.54694,46.76368,348
23.54636,46.76314,350
23.5461,46.76291,350
23.54584,46.76266,350
23.5456,46.76242,349
23.54534,46.76218,349
23.5451,46.76195,349
23.54485,46.76171,348
23.54467,46.76154,348
23.54459,46.76146,348
23.5445,46.7614,348
23.54443,46.76135,348
23.54443,46.76135,348
23.54432,46.76126,348
23.54427,46.76123,348
23.54423,46.76121,348
23.54419,46.76119,348
23.54415,46.76117,348
23.5441,46.76117,348
23.54408,46.76116,348
23.54405,46.76115,348
23.54402,46.76114,348
23.544,46.76113,348
23.54399,46.76113,348
23.54396,46.76111,348
23.54394,46.7611,348
23.54393,46.76109,348
23.54391,46.76108,348
23.5439,46.76106,348
23.5439,46.76105,348
23.54389,46.76103,348
23.54388,46.76102,348
23.54388,46.761,348
23.54388,46.76098,348
23.54388,46.76096,348
23.54388,46.76094,348
23.54388,46.76092,348
23.54389,46.76089,348
23.54391,46.76087,348
23.54392,46.76085,348
23.54393,46.76084,348
23.54396,46.76079,348
23.54398,46.76075,349
23.54398,46.7607,349
23.54399,46.76065,349
23.54398,46.76061,349
23.54395,46.76044,349
23.54363,46.75986,352
23.54321,46.75905,355
23.54311,46.75885,355
23.54271,46.75811,360
23.54257,46.75784,362
23.5425,46.7577,363
23.54244,46.75757,363
23.5424,46.75744,363
23.54238,46.75731,363
23.54236,46.75714,363
23.54236,46.75695,363
23.54236,46.75694,363
23.54236,46.75692,364
23.54235,46.75684,364
23.54234,46.75654,366
23.54231,46.75574,372
23.54235,46.75549,376
23.54239,46.75522,379
23.54244,46.7551,381
23.54247,46.75501,382
23.54259,46.7548,384
23.54259,46.7548,384
23.54265,46.75467,385
23.54282,46.75435,388
23.54296,46.754,389
23.54307,46.75377,390
23.54311,46.75367,390
23.54332,46.75317,391
23.54333,46.75316,391
23.54356,46.75271,391
23.54376,46.75228,391
23.54387,46.75202,391
23.54391,46.75187,391
23.54397,46.75174,391
23.544,46.75167,391
23.544,46.75167,391
23.54401,46.75164,391
23.54404,46.75161,391
23.54408,46.75158,391
23.54412,46.75158,391
23.54412,46.75158,391
23.54415,46.75157,391
23.54421,46.75158,391
23.54427,46.75158,391
23.54429,46.75159,391
23.5444,46.75161,391
23.54531,46.75181,390
23.54531,46.75181,390
23.54534,46.75181,390
23.54577,46.75192,390
23.54612,46.75202,390
23.54646,46.75212,390
23.54686,46.75226,391
23.54724,46.7524,392
23.54733,46.75243,392
23.54836,46.75284,393
23.54911,46.75312,393
23.54958,46.7533,393
23.55005,46.75348,391
23.55033,46.75359,389
23.55064,46.75371,388
23.55092,46.7538,387
23.55122,46.75389,387
23.55134,46.75393,387
23.55147,46.75396,387
23.55168,46.75401,387
23.55192,46.75404,387
23.5528,46.75418,385
23.55301,46.75421,385
23.55343,46.75422,383
23.55361,46.75423,383
23.5537,46.75423,383
23.55382,46.75423,383
23.55389,46.75424,383
23.55395,46.75424,383
23.55402,46.75426,383
23.55409,46.75427,383
23.55415,46.75428,383
23.55421,46.75429,383
23.55427,46.75431,383
23.55431,46.75433,383
23.55437,46.75435,383
23.55456,46.75445,383
23.55469,46.75452,383
23.55591,46.75502,382
23.55663,46.75522,379
23.55663,46.75522,379
23.55668,46.75522,379
23.55672,46.75523,378
23.55756,46.75529,377
23.55823,46.75532,377
23.55858,46.75532,376
23.55964,46.75537,376
23.56052,46.75541,377
23.56063,46.75543,377
23.56125,46.75545,378
23.56263,46.75551,378
23.56361,46.75557,379
23.56381,46.75555,379
23.56397,46.75551,378
23.56397,46.75551,378
23.56399,46.75549,378
23.564,46.75548,378
23.56403,46.75546,378
23.56406,46.75544,378
23.56409,46.75543,378
23.56412,46.75543,378
23.56415,46.75543,378
23.56418,46.75543,378
23.56422,46.75543,378
23.56425,46.75544,378
23.56429,46.75546,377
23.56432,46.75548,377
23.56434,46.7555,377
23.56435,46.75552,377
23.56436,46.75555,377
23.56436,46.75558,377
23.56435,46.7556,377
23.56434,46.75562,377
23.56432,46.75564,377
23.5643,46.75566,377
23.56428,46.75567,377
23.56426,46.75568,377
23.56423,46.75569,376
23.56414,46.75579,376
23.56408,46.75589,376
23.56394,46.75628,374
23.56394,46.75628,374
23.56388,46.75645,374
23.56381,46.75661,373
23.56374,46.75672,373
23.56347,46.75699,372
23.56277,46.75787,372
23.56273,46.75793,372
23.56266,46.75804,372
23.5626,46.75816,371
23.56256,46.75826,371
23.56256,46.75829,371
23.56253,46.75838,371
23.56253,46.75848,371
23.56252,46.75859,371
23.56253,46.75869,371
23.56255,46.75884,371
23.56259,46.75903,370
23.56261,46.75921,370
23.56261,46.75925,370
23.56263,46.75937,370
23.56263,46.75952,369
23.56263,46.75968,369
23.56266,46.76024,368
23.56267,46.76054,367
23.56267,46.76054,367
23.56278,46.76054,367
23.56287,46.76055,367
23.56297,46.76056,367
23.56315,46.76059,367
23.56339,46.76063,367
23.56357,46.76066,367
23.56394,46.76074,367
23.56394,46.76074,367
23.56413,46.76078,367
23.56426,46.7608,367
23.56437,46.76083,366
23.56455,46.76088,366
23.56473,46.76092,365
23.56482,46.76095,365
23.56518,46.76106,363
23.56524,46.76108,363
23.56589,46.76129,362
23.56602,46.76133,362
23.56619,46.76139,361
23.56637,46.76144,361
23.56647,46.76147,361
23.56649,46.76148,361
23.56669,46.76153,360
23.56683,46.76157,360
23.56696,46.7616,360
23.56723,46.76165,359
23.56749,46.7617,359
23.56778,46.76175,358
23.56794,46.76178,357
23.56808,46.76181,357
23.56849,46.76189,356
23.56888,46.76198,354
23.56942,46.7621,353
23.56986,46.76219,352
23.57007,46.76224,351
23.57048,46.76235,350
23.5707,46.76242,349
23.5709,46.76248,349
23.57101,46.76252,348
23.57116,46.76258,348
23.57149,46.7627,347
23.5718,46.76281,347
23.57204,46.76289,347
23.57245,46.76302,347
23.57258,46.76306,347
23.57269,46.7631,347
23.57276,46.76313,347
23.57282,46.76316,347
23.57282,46.76316,347
23.57287,46.76318,347
23.57291,46.76321,347
23.57295,46.76323,347
23.57299,46.76326,347
23.57303,46.76329,347
23.57309,46.76334,347
23.57315,46.76339,347
23.5733,46.76352,346
23.57349,46.76369,346
23.57361,46.7638,345
23.57375,46.76391,345
23.57384,46.76398,345
23.57392,46.76404,345
23.57412,46.76417,344
23.57433,46.76431,344
23.57442,46.76436,344
23.57454,46.76443,344
23.57465,46.7645,344
23.57465,46.7645,344
23.57479,46.76452,344
23.57485,46.76453,344
23.57492,46.76454,344
23.575,46.76455,344
23.57509,46.76455,344
23.57525,46.76456,345
23.57534,46.76457,345
23.57546,46.76457,345
23.57555,46.76458,345
23.57562,46.76458,345
23.57569,46.76459,345
23.5758,46.76461,345
23.57601,46.76464,345
23.57637,46.76469,345
23.57653,46.76471,345
23.57665,46.76472,345
23.57679,46.76472,345
23.57733,46.76476,345
23.57769,46.76478,346
23.578,46.7648,347
23.57813,46.76481,347
23.57826,46.76482,347
23.5784,46.76484,347
23.57848,46.76485,347
23.57855,46.76486,347
23.57878,46.76491,347
23.57952,46.7651,346
23.58016,46.76526,346
23.58079,46.76542,346
23.58123,46.76552,347
23.58162,46.76562,348
23.58174,46.76565,349
23.5818,46.76566,349
23.58189,46.76568,349
23.58195,46.76569,349
23.582,46.7657,349
23.58204,46.76571,349
23.58216,46.76575,349
23.58261,46.76587,349
23.58283,46.76594,349
