23.58836,46.75169,452
23.58836,46.75169,452
23.58805,46.75167,453
23.58805,46.75167,453
23.58376,46.75132,457
23.58376,46.75132,457
23.58371,46.75148,457
23.58382,46.75161,457
23.58382,46.75161,457
23.58309,46.75193,454
23.58402,46.75285,444
23.58402,46.75285,444
23.58446,46.75328,440
23.58448,46.7534,440
23.58448,46.7534,440
23.58408,46.7542,437
23.58408,46.7542,437
23.58403,46.7543,437
23.58414,46.75435,437
23.58415,46.75442,437
23.58403,46.7545,437
23.58402,46.75482,436
23.58388,46.75548,435
23.58388,46.75548,435
23.58362,46.75596,431
23.58269,46.75679,429
23.58241,46.75702,428
23.58281,46.7574,426
23.58281,46.7574,426
23.58342,46.75803,422
23.58342,46.75803,422
23.58427,46.75949,412
23.58427,46.75949,412
23.58463,46.76012,409
23.58535,46.76099,400
23.58535,46.76099,400
23.58531,46.7611,399
23.58507,46.76128,396
23.58441,46.76163,391
23.58431,46.76189,389
23.58427,46.76226,386
23.58434,46.76276,382
23.58434,46.76276,382
23.58443,46.76319,379
23.58436,46.76332,378
23.58436,46.76332,378
23.5847,46.76342,376
23.5847,46.76342,376
23.58487,46.76405,372
23.58487,46.76405,372
23.58499,46.76449,366
23.58513,46.76492,361
23.58526,46.76558,357
23.58526,46.76558,357
23.58535,46.76673,354
23.58568,46.76707,352
23.58593,46.76721,351
23.58593,46.76721,351
23.58553,46.76784,351
23.58553,46.76784,351
23.58501,46.76867,349
23.58501,46.76867,349
23.58496,46.76874,349
23.58252,46.76751,343

   
